Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight;mistake
1.54764E+12;-0.48593456;-0.27249825;0.22394319;-4.12588;902;294;965;632;1
1.54764E+12;-0.7158817;-0.3486295;0.14835298;-5.170566;902;318;961;642;1
1.54764E+12;-0.44919538;-0.14208725;0.057316612;-3.458817;888;351;950;648;1
1.54764E+12;-0.29640928;-0.18573794;0.057857666;-3.954838;871;369;940;656;1
1.54764E+12;-0.2783102;-0.04998623;-0.124180175;-4.7229457;846;379;892;665;1
1.54764E+12;0.1629614;0.2475575;-0.10662217;-4.424609;743;410;913;662;1
1.54764E+12;0.6090501;0.3034604;0.09299114;-4.150272;788;411;922;655;1
1.54764E+12;0.65750045;0.39076176;0.26439992;-4.077239;791;397;903;644;1
1.54764E+12;0.1821251;0.20125392;0.19146262;-3.4326627;843;367;902;607;1
1.54764E+12;0.40624285;0.40831977;0.009948377;-4.564641;887;340;917;592;1
1.54764E+12;0.86828387;0.68619365;-0.27110198;-3.0726035;896;379;926;532;1
1.54764E+12;0.77035344;0.38276815;-0.30730012;-3.3588448;896;406;924;470;1
1.54764E+12;0.35620424;-0.04839798;-0.21574014;-4.396894;918;405;928;475;1
1.54764E+12;0.5073672;0.034627333;-0.1603783;-2.7302327;910;427;917;456;1
1.54764E+12;0.67558205;0.060720004;-0.49202576;-4.6158776;910;446;933;390;1
1.54764E+12;1.134464;0.29600784;-0.42708206;-2.0023186;900;459;921;301;1
1.54764E+12;0.706998;0.303984;-0.16943656;-4.421803;927;428;916;313;1
1.54764E+12;0.15924384;0.010681415;-0.05126032;-2.6214402;931;413;904;359;1
1.54764E+12;0.33117622;0.23958135;-0.13323843;-2.8166347;934;375;918;351;1
1.54764E+12;0.54730034;0.62285566;-0.14388494;-3.155347;927;394;924;284;1
1.54764E+12;0.43657666;0.41205478;-0.37224382;-3.5271285;931;431;932;179;1
1.54764E+12;0.053302355;0.14163347;-0.37597883;-2.0060728;921;454;934;132;1
1.54764E+12;-0.18303268;0.32421237;-0.31103513;-3.8582273;926;466;936;84;1
1.54764E+12;-0.115959674;0.53607786;-0.22692771;-4.418729;931;460;942;48;1
1.54764E+12;0.060231313;0.46954593;-0.3397807;-2.0894582;918;447;941;72;1
1.54764E+12;0.56114084;0.46687558;-0.6107256;-4.170757;923;467;948;92;1
1.54764E+12;-0.043563418;-0.028169613;-0.5117131;-3.1955698;927;474;947;88;1
1.54764E+12;-0.46568874;0.29227284;-0.1513375;-4.180142;933;463;942;130;1
1.54764E+12;0.06981317;0.7612603;-0.2774899;-2.4215147;928;476;935;143;1
1.54764E+12;0.62501985;0.80756384;-0.82152647;-3.999169;920;476;933;137;1
1.54764E+12;0.18373081;0.2970725;-0.722514;-3.0170293;919;494;948;98;1
1.54764E+12;-0.3821224;0.13257521;-0.6788633;-3.4831612;938;479;945;128;1
1.54764E+12;0.052237704;0.9518328;-0.12365658;-5.8686867;945;404;947;203;1
1.54764E+12;-0.035046212;0.74262017;-0.21999875;-4.4888506;945;325;942;227;1
1.54764E+12;0.3530103;0.61859703;-0.32381094;-4.4513764;938;293;962;285;1
1.54764E+12;-0.20326105;0.6941873;-0.5095838;-4.0724125;944;292;940;266;1
1.54764E+12;0.049043752;0.77243036;-0.6235014;-5.636985;944;296;942;378;1
1.54764E+12;-0.04569272;0.9502271;-0.7986452;-2.012901;928;334;911;367;1
1.54764E+12;0.4349884;0.9507681;-0.68950975;-5.1938562;931;352;927;351;1
1.54764E+12;-0.22720696;0.4487765;-0.82472044;-5.4875007;933;364;939;382;1
1.54764E+12;0.15337953;0.48284534;-0.77042323;-2.7798023;936;360;947;361;1
1.54764E+12;0.29925415;0.7367733;-0.7667057;-5.298263;935;322;952;373;1
1.54764E+12;0.7224441;1.1157889;-0.82791436;-5.6034856;939;313;954;373;1
1.54764E+12;0.81454515;0.8730486;-0.70921457;-5.0656805;936;328;959;347;1
1.54764E+12;0.67399377;0.8118225;-0.77574646;-5.3089027;943;239;957;350;1
1.54764E+12;0.81293947;0.88741267;-0.6820572;-7.836586;948;207;964;387;1
1.54764E+12;0.3593982;0.68567;-0.5122541;-9.614951;950;60;968;386;1
1.54764E+12;0.3093596;0.7282561;-0.5095838;-7.0927463;948;24;965;408;1
1.54764E+12;0.6159791;0.72186816;-0.39140755;-6.536908;948;26;959;454;1
1.54764E+12;0.43338272;0.6760882;-0.40844196;-7.06753;945;54;959;503;1
1.54764E+12;0.06768387;0.57121134;-0.44943973;-6.166726;945;104;960;515;1
1.54764E+12;0.08365363;0.6787411;-0.5974262;-6.592894;944;116;959;499;1
1.54764E+12;0.80388117;0.68779933;-0.59688514;-5.0486817;934;87;961;484;1
1.54764E+12;0.60000926;0.4376064;-0.6016848;-6.378144;930;114;956;496;1
1.54764E+12;-0.21868975;0.2757795;-0.7682939;-8.463541;944;149;961;498;1
1.54764E+12;-0.21603686;0.17303194;-0.60753167;-5.3730674;942;209;964;468;1
1.54764E+12;0.13901548;0.16718508;-0.48776716;-6.1458106;928;253;964;478;1
1.54764E+12;0.26729718;0.39128536;-0.31848767;-9.092805;917;242;961;485;1
1.54764E+12;0.24973916;0.4509058;-0.4590216;-7.2640753;927;244;963;489;1
1.54764E+12;0.20821778;0.44505897;-0.476056;-8.915308;928;246;964;489;1
1.54764E+12;0.17254324;0.45677012;-0.3291342;-7.7390366;926;270;960;498;1
1.54764E+12;0.33278194;0.28749064;-0.3009122;-7.60432;928;290;963;496;1
1.54764E+12;0.28061405;0.36521015;-0.38821357;-6.7455196;927;277;964;483;1
1.54764E+12;0.368439;0.39767328;-0.34191;-6.350936;930;248;964;466;1
1.54764E+12;0.25932103;0.31304225;-0.33604568;-8.191646;930;268;964;447;1
1.54764E+12;0.19385372;0.36946875;0.044540804;-7.5101604;926;291;964;435;1
1.54764E+12;0.2534567;0.36360446;0.11641346;-5.356701;922;291;965;449;1
1.54764E+12;0.15498523;0.23532274;-0.1539904;-4.973839;920;265;966;502;1
1.54764E+12;0.51855475;0.28801423;-0.23544492;-6.159304;921;237;964;527;1
1.54764E+12;0.47757444;0.26246262;-0.1428203;-6.4402018;913;272;965;524;1
1.54764E+12;0.439247;0.17144369;-0.1364324;-5.3349705;912;301;965;506;1
1.54764E+12;0.10972885;0.09424778;-0.1449496;-7.897514;920;274;967;490;1
1.54764E+12;0.3402345;0.14163347;0.01314233;-7.2869153;922;255;967;490;1
1.54764E+12;0.4610811;0.13470452;0.29633945;-7.474382;921;269;967;511;1
1.54764E+12;0.5670051;0.14535102;0.44378486;-5.095522;917;279;962;544;1
1.54764E+12;0.5467768;-0.024975661;0.17071065;-4.2964716;911;271;963;548;1
1.54764E+12;0.32532936;-0.5871113;-0.20083503;-9.441429;924;192;966;508;1
1.54764E+12;0.4291241;-0.7047465;0.30485666;-8.62219;935;175;968;496;1
1.54764E+12;0.5318716;-0.267175;0.5332155;-6.590088;928;216;964;547;1
1.54764E+12;0.5771106;-0.37418115;0.47626543;-6.992237;934;303;962;575;1
1.54764E+12;0.4892856;-0.57752943;0.44059092;-5.343408;935;337;961;577;1
1.54764E+12;0.21354103;-0.94909257;0.3650007;-6.1530313;938;344;960;574;1
1.54764E+12;0.2406809;-1.029465;0.33360222;-6.706973;940;336;962;565;1
1.54764E+12;0.18318976;-1.2780697;0.5614375;-5.4880085;941;299;962;550;1
1.54764E+12;-0.04621632;-1.2785933;0.5598318;-6.338122;943;268;961;559;1
1.54764E+12;-0.0850848;-1.1897037;0.6529975;-5.3052826;943;253;961;564;1
1.54764E+12;-0.032375857;-1.1907684;0.6556504;-5.8177376;937;185;960;568;1
1.54764E+12;-0.086149454;-1.0236181;0.55611426;-4.4598136;936;81;956;570;1
1.54764E+12;0.07140142;-1.4340323;0.50872856;-4.5209713;935;5;963;537;1
1.54764E+12;-0.086149454;-1.2195139;0.53215086;-5.0743766;908;0;959;534;1
1.54764E+12;0.06394886;-1.1380594;0.5358859;-4.980907;872;0;957;530;1
1.54764E+12;0.3444931;-1.0731157;0.7371049;-3.4850862;837;0;952;541;1
1.54764E+12;0.083112575;-1.0779153;0.6274459;-3.784668;806;0;938;583;1
1.54764E+12;0.19011872;-0.8947954;0.5832541;-3.1006348;755;0;937;596;1
1.54764E+12;0.44722316;-1.0177538;0.66523224;-5.7832994;793;27;934;604;1
1.54764E+12;0.485027;-0.75000286;0.8632573;-4.285535;776;99;916;609;1
1.54764E+12;0.43231806;-1.1827748;0.8095012;-4.2034426;863;92;932;594;1
1.54764E+12;0.1581792;-0.96293306;0.86166906;-4.9516687;859;121;866;607;1
1.54764E+12;-0.0813498;-0.9043773;0.57793087;-7.6849566;890;153;923;604;1
1.54764E+12;0.5409299;-0.5408077;1.1757411;-6.509557;912;196;923;591;1
1.54764E+12;0.013927727;-0.16179202;1.2720832;-6.9508657;914;234;895;598;1
1.54764E+12;0.2273815;-0.6563136;0.9670695;-5.0690804;932;277;924;592;1
1.54764E+12;0.41688934;-0.63395596;0.9330007;-7.232816;929;300;940;602;1
1.54764E+12;0.6308842;0.23797564;1.3380916;-6.0515556;927;339;936;618;1
1.54764E+12;0.4243419;0.4966858;1.4041;-4.7458153;914;376;928;625;1
1.54764E+12;0.045867253;0.20603612;1.0612824;-6.6370625;919;402;940;635;1
1.54764E+12;0.58136916;-0.02443461;1.1134503;-4.770648;909;429;963;639;1
1.54764E+12;0.34768704;0.26139796;0.84728754;-7.3117766;894;447;958;632;1
1.54764E+12;0.39985493;0.15706217;0.7993783;-6.0665913;889;472;961;604;1
1.54764E+12;0.39400807;0.2651155;0.7461457;-8.384159;893;485;961;591;1
1.54764E+12;0.18160151;0.28375563;0.8196066;-7.2222915;896;483;964;604;1
1.54764E+12;0.0458498;0.18528415;0.8542165;-6.4634733;884;500;967;585;1
1.54764E+12;0.03202679;0.29492575;1.0250843;-4.2762837;888;500;964;482;1
1.54764E+12;-0.63336253;-0.006876597;0.5816659;-6.828273;912;459;952;474;1
1.54764E+12;-0.2745752;0.049532443;0.47465974;-6.182001;916;454;961;491;1
1.54764E+12;-0.23678882;0.030368729;0.42409757;-6.395468;914;465;964;488;1
1.54764E+12;-0.23678882;0.22626448;0.5481207;-6.6954713;914;456;965;499;1
1.54764E+12;-0.32780772;0.47326347;0.5358859;-5.8590617;904;467;963;528;1
1.54764E+12;-0.3134437;0.39819688;0.44964918;-7.889756;911;470;966;541;1
1.54764E+12;-0.24317673;-0.18413223;0.3256086;-6.4956994;912;471;967;544;1
1.54764E+12;-0.23785347;-0.337983;0.31869712;-7.633156;915;469;968;503;1
1.54764E+12;0.11719886;-0.001012291;0.6742905;-6.2387915;916;464;967;369;1
1.54764E+12;0.05810201;0.3141069;0.87922704;-6.355657;923;460;964;376;1
1.54764E+12;-0.0882613;0.10967649;0.68600166;-6.6152844;927;466;964;269;1
1.54764E+12;-0.13725269;-0.17667969;0.5704783;-5.9632673;933;448;966;167;1
1.54764E+12;0.11400491;0.3630634;0.7099476;-7.5109076;936;457;962;218;1
1.54764E+12;0.052778758;0.66970026;0.8164127;-6.811504;926;475;963;239;1
1.54764E+12;0.112399206;0.23797564;0.7168765;-7.2303457;930;474;968;257;1
1.54764E+12;0.052237704;0.2555511;0.49382347;-8.295037;928;483;968;304;1
1.54764E+12;0.08897688;0.60369194;0.7679798;-6.886385;913;502;968;383;1
1.54764E+12;0.072483525;0.56108844;0.7163355;-5.730876;901;505;964;462;1
1.54764E+12;-0.22453661;0.16077973;0.33625513;-7.6635427;915;503;964;585;1
1.54764E+12;-0.41139156;0.015987216;-0.005480334;-9.552731;910;513;967;629;1
1.54764E+12;-0.003089233;-0.022305308;0.11800171;-7.560985;882;524;969;597;1
1.54764E+12;0.09375909;0.13524556;0.328279;-6.5017705;897;519;966;451;1
1.54764E+12;-0.20004964;0.29227284;0.4991467;-5.0182085;897;518;960;495;1
1.54764E+12;-0.5359557;0.19910716;0.4102571;-4.416641;918;494;952;516;1
1.54764E+12;-0.67968357;-0.030839968;-0.034749504;-5.09285;932;469;954;509;1
1.54764E+12;-0.62165135;0.1831374;-0.19551179;-8.353744;935;472;951;460;1
1.54764E+12;0.10068805;0.776689;-0.3653323;-8.38528;929;492;955;414;1
1.54764E+12;0.1688257;0.639349;-0.31688198;-6.505525;918;499;958;380;1
1.54764E+12;-0.11489502;0.3689277;0.063180916;-4.434301;918;484;959;413;1
1.54764E+12;-0.69991195;0.4338714;0.46188393;-6.4357386;924;464;956;448;1
1.54764E+12;-0.6429444;0.6585127;0.1701696;-6.060893;921;467;953;467;1
1.54764E+12;-0.12500048;0.25874507;-0.40844196;-7.844142;915;477;961;383;1
1.54764E+12;0.15285593;0.33965853;-0.3461686;-6.2910714;918;475;964;288;1
1.54764E+12;-0.3821224;0.5504594;0.05253441;-5.205052;912;472;953;444;1
1.54764E+12;-0.62538636;0.61433846;0.034958944;-6.450209;918;448;945;492;1
1.54764E+12;-0.11807153;0.41416663;-0.47551495;-6.8582196;913;450;954;485;1
1.54764E+12;0.14486232;0.43654174;-0.7597767;-7.474583;912;455;958;493;1
1.54764E+12;0.1714786;0.6175324;-0.4829675;-5.2710648;905;460;955;576;1
1.54764E+12;-0.269793;0.53766614;-0.23757422;-4.7654;894;452;949;601;1
1.54764E+12;-0.5918586;0.3731863;-0.32168162;-5.9085736;891;474;950;596;1
1.54764E+12;-0.17238617;0.3790506;-0.7108028;-8.037153;893;499;956;588;1
1.54764E+12;0.32852334;0.4232249;-0.6149842;-7.937851;905;507;961;535;1
1.54764E+12;0.23961625;0.58026963;-0.5117131;-7.5994167;909;504;959;526;1
1.54764E+12;0.005934119;0.44771186;-0.5936912;-6.350936;918;480;959;377;1
1.54764E+12;0.31202996;0.58451074;-0.3860843;-5.593363;912;478;958;339;1
1.54764E+12;-0.15800466;0.3950029;-0.34297466;-5.4283924;926;452;954;260;1
1.54764E+12;-0.089343406;0.53288394;-0.43559927;-4.6576324;925;461;947;150;1
1.54764E+12;0.31309462;0.124058;-0.60753167;-4.3148017;923;477;952;61;1
1.54764E+12;0.38707912;0.16823229;-0.76403534;-4.619775;926;480;948;38;1
1.54764E+12;-0.03450516;0.49562114;-0.6368183;-4.378813;928;485;945;22;1
1.54764E+12;-0.3219609;0.28694957;-0.6666285;-4.85412;932;490;945;18;1
1.54764E+12;-0.55831337;0.07614872;-0.9636661;-6.3402767;933;491;947;10;1
1.54764E+12;0.16350244;0.7005752;-1.0472325;-7.030315;930;525;950;17;1
1.54764E+12;0.05544911;1.0960842;-0.95141387;-4.843652;928;536;950;39;1
1.54764E+12;-0.2969503;0.90870565;-0.902981;-5.3161716;929;532;947;52;1
1.54764E+12;-0.48698178;0.752202;-0.9136275;-7.2224827;918;544;955;133;1
1.54764E+12;0.14008012;1.0173;-0.722514;-4.8912106;904;543;950;196;1
1.54764E+12;-0.07176794;1.0401988;-0.4850968;-5.377913;892;507;951;284;1
1.54764E+12;-0.21921335;0.9379749;-0.6011438;-6.250351;870;502;952;303;1
1.54764E+12;0.24919811;1.1243062;-0.4717974;-5.147936;825;491;957;304;1
1.54764E+12;0.3029717;0.7138746;-0.4111123;-6.186215;878;469;960;320;1
1.54764E+12;0.5047318;1.2823981;-0.2184105;-5.42732;886;461;962;325;1
1.54764E+12;0.2795494;0.74314374;-0.24183282;-6.78127;918;465;964;313;1
1.54764E+12;0.4259476;1.1764741;-0.21521655;-8.205331;915;429;968;341;1
1.54764E+12;0.5318716;0.7953116;-0.11513937;-7.514719;929;427;966;361;1
1.54764E+12;0.44298202;0.7852062;-0.26684338;-7.690846;933;394;965;398;1
1.54764E+12;0.44350561;0.70109874;-0.25300294;-7.4706464;934;316;965;427;1
1.54764E+12;0.26038566;0.9262637;-0.02729695;-7.6721044;938;241;966;409;1
1.54764E+12;0.6255609;0.6366961;0.06105162;-7.5130434;942;136;966;340;1
1.54764E+12;0.39720201;0.3987379;-0.1412146;-8.562422;942;15;967;218;1
1.54764E+12;0.5536882;0.71813315;-0.020385446;-7.290986;942;2;970;218;1
1.54764E+12;0.28221974;0.57173496;-0.10288716;-9.064984;944;23;969;332;1
1.54764E+12;0.38282052;0.15545648;-0.18167132;-9.642877;947;38;966;402;1
1.54764E+12;0.53080696;0.46422267;0.05146976;-8.500278;947;57;966;448;1
1.54764E+12;0.6851814;0.9555503;0.11054915;-8.786576;940;37;963;492;1
1.54764E+12;0.86032516;0.31143656;-0.091176;-7.48936;926;102;953;503;1
1.54764E+12;0.488762;0.2475575;-0.1449496;-11.281498;941;171;966;397;1
1.54764E+12;0.17681931;0.35082862;-0.38343138;-8.596018;947;218;968;316;1
1.54764E+12;0.5164429;0.367322;-0.33178708;-8.114208;943;193;968;287;1
1.54764E+12;0.96466094;0.54140115;-0.20509364;-6.558494;935;240;966;322;1
1.54764E+12;0.44830528;0.56321776;-0.2604555;-8.312544;942;243;967;339;1
1.54764E+12;0.32107076;0.4924272;-0.25939083;-9.048559;945;228;966;361;1
1.54764E+12;0.27263787;0.44771186;-0.08798204;-7.163624;944;245;966;353;1
1.54764E+12;0.55103534;0.6265732;0.046146505;-5.1076846;935;199;966;394;1
1.54764E+12;0.40837213;0.5536359;0.009407325;-9.660432;939;173;967;374;1
1.54764E+12;0.4243419;0.61538565;0.3735179;-7.5038686;941;199;968;384;1
1.54764E+12;-0.19900244;0.54300684;0.058381263;-9.9275;948;187;970;422;1
1.54764E+12;0.13156292;0.38809142;0.22607249;-7.2288227;946;166;970;458;1
1.54764E+12;0.46905723;0.44080037;0.29208085;-9.826579;937;136;968;496;1
1.54764E+12;0.6628237;0.16877334;0.16484635;-8.518234;937;142;966;511;1
1.54764E+12;0.7426725;0.15119787;-0.10288716;-8.514509;933;156;969;496;1
1.54764E+12;0.15498523;-0.023387412;-0.30997047;-11.186496;942;184;971;463;1
1.54764E+12;0.21354103;0.23584634;-0.23170991;-9.451753;942;194;971;430;1
1.54764E+12;0.42701226;0.3231477;-0.093305305;-8.212265;933;180;971;453;1
1.54764E+12;0.5840395;0.14002776;-0.059777528;-9.9234295;938;161;970;487;1
1.54764E+12;0.7607716;1.0652094;0.094055794;-6.774777;905;173;969;507;1
1.54764E+12;1.4070146;-0.16392133;-0.09384635;-6.479236;925;237;968;492;1
1.54764E+12;0.32852334;0.10595894;-0.4217588;-7.0946517;933;198;969;461;1
1.54764E+12;0.19863592;-0.33053046;-0.47924995;-7.9479356;930;218;970;455;1
1.54764E+12;0.36845645;-0.47958156;-0.13589133;-6.363941;914;259;968;451;1
1.54764E+12;0.5350656;-0.4944867;0.098837994;-5.8684754;913;308;966;468;1
1.54764E+12;0.34662238;-0.5738119;-0.108210415;-7.474669;922;318;964;474;1
1.54764E+12;0.14327408;-0.43221334;-0.095434606;-7.0141683;925;335;961;482;1
1.54764E+12;0.01818633;-0.1388933;-0.07361799;-6.8441796;916;368;959;480;1
1.54764E+12;0.18107791;-0.09524262;-0.12472123;-6.2277207;910;372;955;481;1
1.54764E+12;0.21568778;-0.070755646;-0.18114772;-6.4609547;907;375;955;470;1
1.54764E+12;-0.015865043;0.030368729;0.056793015;-5.3766875;893;402;954;482;1
1.54764E+12;-0.20059069;-0.19638444;-0.098104954;-6.6426263;898;406;953;492;1
1.54764E+12;-0.3134437;-0.118664935;-0.022514747;-8.130642;899;396;958;459;1
1.54764E+12;-0.27563986;-0.021781709;0.13716543;-7.2249823;874;376;961;470;1
1.54764E+12;0.002216568;0.25713935;0.26385888;-6.9460964;858;331;964;481;1
1.54764E+12;-0.086132;0.16557938;0.17655751;-6.5928273;880;258;966;501;1
1.54764E+12;-0.023858652;0.006405358;-0.01293289;-7.7195;884;160;968;521;1
1.54764E+12;-0.06857399;-0.052132983;0.17709856;-6.6130342;897;78;969;515;1
1.54764E+12;-0.2037672;-0.253352;0.008883726;-6.862347;897;35;969;531;1
1.54764E+12;0.06555457;-0.1388933;0.031241393;-7.043176;891;21;970;537;1
1.54764E+12;0.14807373;-0.12718214;0.3128328;-7.125393;888;63;970;553;1
1.54764E+12;0.086323984;-0.1990548;0.39481091;-7.216392;896;142;968;563;1
1.54764E+12;0.16776104;-0.37950438;0.36180675;-7.262255;909;229;967;569;1
1.54764E+12;0.2353751;-0.30871382;0.5747369;-5.836556;906;272;966;566;1
1.54764E+12;0.2939309;-0.5541071;0.46029568;-4.868073;888;264;964;565;1
1.54764E+12;-0.19259708;-0.6302384;0.3043156;-7.7442756;906;171;966;530;1
1.54764E+12;-0.3869046;-0.58339375;0.18561576;-6.9869514;917;107;969;464;1
1.54764E+12;-0.54925513;-0.60681605;0.24736552;-7.4516463;921;105;969;420;1
1.54764E+12;-0.3177023;-0.6451435;0.3453134;-6.2976604;918;146;969;449;1
1.54764E+12;-0.044069562;-0.7510675;0.05412266;-6.8898134;913;174;968;479;1
1.54764E+12;0.086323984;-0.4609589;0.19306833;-7.780504;899;146;968;493;1
1.54764E+12;-0.30438542;-0.4614825;0.16271704;-5.0783796;894;115;965;540;1
1.54764E+12;-0.30757937;-0.93205816;-0.07946484;-5.9041686;895;44;965;557;1
1.54764E+12;-0.08719665;-1.0512991;0.1616524;-6.3672934;867;7;961;586;1
1.54764E+12;0.1725607;-0.8293281;0.34796628;-6.040686;798;0;959;603;1
1.54764E+12;0.25399777;-0.8921425;0.20584413;-4.7332215;811;0;955;609;1
1.54764E+12;0.16297884;-1.1306243;0.43687338;-6.3980346;846;1;949;617;1
1.54764E+12;-0.10423106;-0.8378453;0.8951968;-6.5912185;869;12;906;625;1
1.54764E+12;-0.04886922;-1.030006;0.33625513;-5.318336;883;41;890;632;1
1.54764E+12;0.14381513;-1.1008141;0.011536626;-5.1989517;903;63;918;626;1
1.54764E+12;-0.11435397;-1.2301604;-0.11194542;-6.859311;905;100;920;637;1
1.54764E+12;0.04160865;-0.5589068;0.74029887;-5.621978;897;182;887;639;1
1.54764E+12;0.43127087;-0.23312363;0.80098397;-4.2922387;795;270;812;649;1
1.54764E+12;0.1661728;-0.8399746;0.21542598;-4.283983;893;269;880;649;1
1.54764E+12;0.31042427;-0.9011833;0.33093187;-8.683166;880;308;897;645;1
1.54764E+12;0.25347418;-0.2916794;0.89839077;-6.443113;897;328;886;651;1
1.54764E+12;0.6101322;-0.32574826;1.1427369;-5.978676;904;370;897;645;1
1.54764E+12;0.38603193;-0.27836257;1.0895044;-7.2195716;910;374;899;639;1
1.54764E+12;0.57126373;-0.25068164;1.3056284;-4.830694;915;337;925;615;1
1.54764E+12;0.19598302;-0.37524578;1.0980215;-5.709386;914;302;925;583;1
1.54764E+12;0.24975662;-0.28581512;0.9021258;-6.776175;921;276;934;585;1
1.54764E+12;0.39985493;-0.1947962;0.9851685;-6.448016;929;296;941;568;1
1.54764E+12;0.12623966;-0.3896273;0.74029887;-5.444558;925;316;934;557;1
1.54764E+12;0.05864306;-0.55943036;1.0240196;-6.196826;927;309;933;481;1
1.54764E+12;6.11E-04;0.2629862;1.066082;-7.7287993;921;354;906;534;1
1.54764E+12;-0.03609341;0.038885936;1.1581656;-7.900013;925;387;912;550;1
1.54764E+12;0.10920525;0.23104669;1.0186963;-9.715728;914;401;917;582;1
1.54764E+12;0.30190706;0.42216024;1.0772521;-9.166191;920;425;929;615;1
1.54764E+12;0.6207787;0.7410144;1.5893492;-9.338891;925;421;937;663;1
1.54764E+12;0.64898324;0.6521248;1.6085129;-7.8532495;922;404;941;679;1
1.54764E+12;-0.105836764;0.71813315;0.9553583;-5.3985324;925;340;944;676;1
1.54764E+12;-0.18195057;0.233176;0.4230329;-7.8020043;925;304;955;676;1
1.54764E+12;0.38814378;0.19751891;0.050405107;-6.9751716;921;349;963;678;1
1.54764E+12;-0.36133552;-0.10962413;0.25801203;-10.43306;918;400;965;681;1
1.54764E+12;-0.30490902;-0.16338027;0.66736156;-9.392089;916;439;965;652;1
1.54764E+12;-0.10264281;-0.08140215;0.6865253;-10.633014;914;466;964;641;1
1.54764E+12;0.14700909;0.06602581;0.7285877;-9.646344;904;500;962;639;1
1.54764E+12;0.1688257;-0.06010914;0.663644;-9.234541;924;497;964;610;1
1.54764E+12;0.14168583;-0.07449065;0.78394955;-8.000072;918;511;965;588;1
1.54764E+12;0.020856684;-0.136764;0.5736723;-8.191425;918;511;962;588;1
1.54764E+12;-0.030770155;-0.030839968;0.29686305;-8.728273;921;517;958;575;1
1.54764E+12;-0.017470745;0.13257521;0.40119883;-8.073603;914;524;958;553;1
1.54764E+12;-0.021188296;0.19751891;0.29047516;-9.772317;923;527;960;478;1
1.54764E+12;0.1603085;0.14002776;0.40812778;-8.825975;920;532;962;412;1
